time,player_name,player_role,skill,evaluation_code,start_zone,end_zone,end_subzone,set_number,team_id
2024-11-16,Wallace Da Souza,opposite,Serve,-,1,8,D,3,SDC
2024-11-16,Felipe Brito,middle,Serve,-,5,8,D,3,JVL
2024-11-16,Gabriel Vaccari,outside,Serve,#,5,6,B,3,SDC
2024-11-16,Gabriel Vaccari,outside,Serve,-,5,6,B,3,SDC
2024-11-16,Kauan Jaques,opposite,Serve,+,1,1,C,3,JVL
2024-11-16,Kauan Jaques,opposite,Serve,=,1,0,,3,JVL
2024-11-16,Lucas Saatkamp,middle,Serve,=,6,0,,3,SDC
2024-11-16,Joao Noleto,outside,Serve,=,1,5,A,3,JVL
2024-11-16,Matheus Goncalves,setter,Serve,=,5,0,,3,SDC
2024-11-16,Thales Falcao,middle,Serve,-,1,6,B,3,JVL
2024-11-16,Rodrigo Sousa,outside,Serve,=,1,0,,3,SDC
2024-11-16,Rhendrick Rosa,setter,Serve,-,1,5,,3,JVL
2024-11-16,Rhendrick Rosa,setter,Serve,+,1,7,A,3,JVL
2024-11-16,Rhendrick Rosa,setter,Serve,-,1,7,,3,JVL
2024-11-16,Otavio Rodrigues,middle,Serve,+,1,6,D,3,SDC
2024-11-16,Otavio Rodrigues,middle,Serve,-,1,6,B,3,SDC
2024-11-16,Juan Pablo,setter,Serve,!,1,5,C,3,JVL
2024-11-16,Wallace Da Souza,opposite,Serve,+,1,5,C,3,SDC
2024-11-16,Wallace Da Souza,opposite,Serve,-,1,5,B,3,SDC
2024-11-16,Felipe Brito,middle,Serve,-,5,8,D,3,JVL
2024-11-16,Douglas Souza,outside,Serve,=,1,0,,3,SDC
2024-11-16,Kauan Jaques,opposite,Serve,=,1,5,D,3,JVL
2024-11-16,Lucas Saatkamp,middle,Serve,!,6,1,C,3,SDC
2024-11-16,Lucas Saatkamp,middle,Serve,-,6,6,D,3,SDC
2024-11-16,Lucas Saatkamp,middle,Serve,+,6,1,,3,SDC
2024-11-23,LEONARDO LUKAS,opposite,Serve,-,1,6,D,1,VVG
2024-11-23,LEONARDO LUKAS,opposite,Serve,+,6,6,D,1,VVG
2024-11-23,LEONARDO LUKAS,opposite,Serve,-,6,7,A,1,VVG
2024-11-23,LEONARDO LUKAS,opposite,Serve,=,6,5,D,1,VVG
2024-11-23,Otavio Rodrigues,middle,Serve,+,5,1,B,1,SDC
2024-11-23,ALVARO DOURADO,middle,Serve,-,5,8,D,1,VVG
2024-11-23,ALVARO DOURADO,middle,Serve,-,5,7,D,1,VVG
2024-11-23,ALVARO DOURADO,middle,Serve,=,5,0,,1,VVG
2024-11-23,Wellinton Oppenkoski,opposite,Serve,#,1,1,B,1,SDC
2024-11-23,Wellinton Oppenkoski,opposite,Serve,-,1,6,B,1,SDC
2024-11-23,ANDRE SALIBA,opposite,Serve,#,5,4,,1,VVG
2024-11-23,ANDRE SALIBA,opposite,Serve,=,5,6,D,1,VVG
2024-11-23,Douglas Souza,outside,Serve,-,1,1,C,1,SDC
2024-11-23,Douglas Souza,outside,Serve,#,1,6,B,1,SDC
2024-11-23,Douglas Souza,outside,Serve,#,1,6,D,1,SDC
2024-11-23,Douglas Souza,outside,Serve,=,1,0,,1,SDC
2024-11-23,DEIVID MOTA,outside,Serve,-,1,1,,1,VVG
2024-11-23,Lucas Saatkamp,middle,Serve,+,6,1,B,1,SDC
2024-11-23,GEOVANE KUHNEN,middle,Serve,=,5,6,D,1,VVG
2024-11-23,Matheus Goncalves,setter,Serve,-,5,6,D,1,SDC
2024-11-23,SANDRO CARVALHO,setter,Serve,!,1,1,B,1,VVG
2024-11-23,Rodrigo Sousa,outside,Serve,-,1,9,,1,SDC
2024-11-23,LEONARDO LUKAS,opposite,Serve,-,6,5,B,1,VVG
2024-11-23,Otavio Rodrigues,middle,Serve,+,5,1,,1,SDC
2024-11-23,ALVARO DOURADO,middle,Serve,!,5,8,D,1,VVG
2024-11-23,Wellinton Oppenkoski,opposite,Serve,#,1,1,C,1,SDC
2024-11-23,Wellinton Oppenkoski,opposite,Serve,+,1,6,B,1,SDC
2024-11-23,ANDRE SALIBA,opposite,Serve,+,5,5,C,1,VVG
2024-11-23,Douglas Souza,outside,Serve,-,1,6,D,1,SDC
2024-11-23,Douglas Souza,outside,Serve,/,1,6,D,1,SDC
2024-11-23,Douglas Souza,outside,Serve,!,1,6,D,1,SDC
2024-11-23,Douglas Souza,outside,Serve,-,1,5,,1,SDC
2024-11-23,Douglas Souza,outside,Serve,#,1,6,B,1,SDC
2024-11-23,Douglas Souza,outside,Serve,=,1,0,,1,SDC
2024-11-23,DEIVID MOTA,outside,Serve,=,1,0,,1,VVG
2024-11-23,Lucas Saatkamp,middle,Serve,+,6,1,C,1,SDC
2024-11-23,Lucas Saatkamp,middle,Serve,=,6,0,,1,SDC
2024-11-23,GEOVANE KUHNEN,middle,Serve,-,5,8,D,1,VVG
2024-11-23,GEOVANE KUHNEN,middle,Serve,!,5,8,D,1,VVG
2024-11-23,GEOVANE KUHNEN,middle,Serve,-,5,8,D,1,VVG
2024-11-23,Matheus Goncalves,setter,Serve,=,5,0,,1,SDC
2024-11-23,SANDRO CARVALHO,setter,Serve,-,1,1,C,1,VVG
2024-11-23,Rodrigo Sousa,outside,Serve,!,1,6,B,1,SDC
2024-11-23,LEONARDO LUKAS,opposite,Serve,=,6,0,,1,VVG
2024-11-23,Otavio Rodrigues,middle,Serve,#,5,1,C,1,SDC
2024-11-23,Rodrigo Sousa,outside,Serve,/,1,1,,2,SDC
2024-11-23,Rodrigo Sousa,outside,Serve,=,1,0,,2,SDC
2024-11-23,GEOVANE KUHNEN,middle,Serve,+,5,6,B,2,VVG
2024-11-23,Otavio Rodrigues,middle,Serve,-,5,6,B,2,SDC
2024-11-23,SANDRO CARVALHO,setter,Serve,-,1,6,D,2,VVG
2024-11-23,Wellinton Oppenkoski,opposite,Serve,!,1,1,C,2,SDC
2024-11-23,LEONARDO LUKAS,opposite,Serve,=,6,0,,2,VVG
2024-11-23,Douglas Souza,outside,Serve,-,6,1,,2,SDC
2024-11-23,Douglas Souza,outside,Serve,/,6,6,B,2,SDC
2024-11-23,ALVARO DOURADO,middle,Serve,-,5,9,A,2,VVG
2024-11-23,Lucas Saatkamp,middle,Serve,+,6,6,D,2,SDC
2024-11-23,Lucas Saatkamp,middle,Serve,=,6,0,,2,SDC
2024-11-23,ANDRE SALIBA,opposite,Serve,!,5,5,B,2,VVG
2024-11-23,Matheus Goncalves,setter,Serve,+,5,8,B,2,SDC
2024-11-23,DEIVID MOTA,outside,Serve,-,1,8,B,2,VVG
2024-11-23,Rodrigo Sousa,outside,Serve,-,1,1,,2,SDC
2024-11-23,GEOVANE KUHNEN,middle,Serve,-,5,5,B,2,VVG
2024-11-23,GEOVANE KUHNEN,middle,Serve,+,5,6,D,2,VVG
2024-11-23,Otavio Rodrigues,middle,Serve,=,5,5,C,2,SDC
2024-11-23,SANDRO CARVALHO,setter,Serve,-,1,6,B,2,VVG
2024-11-23,SANDRO CARVALHO,setter,Serve,-,1,6,B,2,VVG
2024-11-23,Wellinton Oppenkoski,opposite,Serve,=,1,0,,2,SDC
2024-11-23,LEONARDO LUKAS,opposite,Serve,-,6,5,B,2,VVG
2024-11-23,Douglas Souza,outside,Serve,!,6,1,,2,SDC
2024-11-23,ALVARO DOURADO,middle,Serve,-,5,9,A,2,VVG
2024-11-23,Lucas Saatkamp,middle,Serve,-,6,1,,2,SDC
2024-11-23,ANDRE SALIBA,opposite,Serve,=,5,5,A,2,VVG
2024-11-23,Matheus Goncalves,setter,Serve,+,5,6,D,2,SDC
2024-11-23,Matheus Goncalves,setter,Serve,-,5,8,D,2,SDC
2024-11-23,DEIVID MOTA,outside,Serve,-,1,4,,2,VVG
2024-11-23,Rodrigo Sousa,outside,Serve,=,1,0,,2,SDC
2024-11-23,GEOVANE KUHNEN,middle,Serve,+,5,6,D,2,VVG
2024-11-23,GEOVANE KUHNEN,middle,Serve,!,5,5,A,2,VVG
2024-11-23,GEOVANE KUHNEN,middle,Serve,=,5,0,,2,VVG
2024-11-23,Otavio Rodrigues,middle,Serve,!,5,1,,2,SDC
2024-11-23,SANDRO CARVALHO,setter,Serve,!,1,7,A,2,VVG
2024-11-23,Wellinton Oppenkoski,opposite,Serve,+,1,9,D,2,SDC
2024-11-23,Wellinton Oppenkoski,opposite,Serve,-,1,6,B,2,SDC
2024-11-23,Wellinton Oppenkoski,opposite,Serve,+,1,6,D,2,SDC
2024-11-23,Wellinton Oppenkoski,opposite,Serve,!,1,8,D,2,SDC
2024-11-23,LEONARDO LUKAS,opposite,Serve,=,6,0,,2,VVG
2024-11-23,Douglas Souza,outside,Serve,=,6,6,D,2,SDC
2024-11-23,ALVARO DOURADO,middle,Serve,-,5,9,D,2,VVG
2024-11-23,Lucas Saatkamp,middle,Serve,-,6,6,D,2,SDC
2024-11-23,Lucas Saatkamp,middle,Serve,!,6,6,B,2,SDC
2024-11-23,ANDRE SALIBA,opposite,Serve,-,5,6,B,2,VVG
2024-11-23,DEIVID MOTA,outside,Serve,=,1,0,,3,VVG
2024-11-23,Otavio Rodrigues,middle,Serve,!,5,1,B,3,SDC
2024-11-23,Otavio Rodrigues,middle,Serve,-,5,5,C,3,SDC
2024-11-23,Otavio Rodrigues,middle,Serve,-,5,1,B,3,SDC
2024-11-23,Otavio Rodrigues,middle,Serve,+,5,5,B,3,SDC
2024-11-23,GEOVANE KUHNEN,middle,Serve,=,5,0,,3,VVG
2024-11-23,Wellinton Oppenkoski,opposite,Serve,=,1,6,B,3,SDC
2024-11-23,SANDRO CARVALHO,setter,Serve,-,1,6,B,3,VVG
2024-11-23,Douglas Souza,outside,Serve,!,1,5,C,3,SDC
2024-11-23,LEONARDO LUKAS,opposite,Serve,=,6,0,,3,VVG
2024-11-23,Lucas Saatkamp,middle,Serve,!,6,1,,3,SDC
2024-11-23,ALVARO DOURADO,middle,Serve,=,5,0,,3,VVG
2024-11-23,Matheus Goncalves,setter,Serve,=,5,6,B,3,SDC
2024-11-23,ANDRE SALIBA,opposite,Serve,#,5,6,D,3,VVG
2024-11-23,ANDRE SALIBA,opposite,Serve,-,5,6,D,3,VVG
2024-11-23,Rodrigo Sousa,outside,Serve,-,1,8,D,3,SDC
2024-11-23,Rodrigo Sousa,outside,Serve,-,1,7,A,3,SDC
2024-11-23,DEIVID MOTA,outside,Serve,-,1,9,D,3,VVG
2024-11-23,Otavio Rodrigues,middle,Serve,=,5,6,D,3,SDC
2024-11-23,GEOVANE KUHNEN,middle,Serve,!,5,8,D,3,VVG
2024-11-23,Wellinton Oppenkoski,opposite,Serve,-,1,6,B,3,SDC
2024-11-23,SANDRO CARVALHO,setter,Serve,-,1,6,B,3,VVG
2024-11-23,Douglas Souza,outside,Serve,=,1,6,B,3,SDC
2024-11-23,LEONARDO LUKAS,opposite,Serve,-,6,5,B,3,VVG
2024-11-23,Lucas Saatkamp,middle,Serve,+,6,1,C,3,SDC
2024-11-23,Lucas Saatkamp,middle,Serve,+,6,1,D,3,SDC
2024-11-23,ALVARO DOURADO,middle,Serve,-,5,7,A,3,VVG
2024-11-23,Matheus Goncalves,setter,Serve,-,5,5,,3,SDC
2024-11-23,ANDRE SALIBA,opposite,Serve,=,5,1,D,3,VVG
2024-11-23,Rodrigo Sousa,outside,Serve,-,1,5,C,3,SDC
2024-11-23,DEIVID MOTA,outside,Serve,-,1,9,C,3,VVG
2024-11-23,Otavio Rodrigues,middle,Serve,-,5,6,B,3,SDC
2024-11-23,GEOVANE KUHNEN,middle,Serve,!,5,6,D,3,VVG
2024-11-23,Wellinton Oppenkoski,opposite,Serve,!,1,6,B,3,SDC
2024-11-23,SANDRO CARVALHO,setter,Serve,=,1,0,,3,VVG
2024-11-23,Douglas Souza,outside,Serve,+,1,7,D,3,SDC
2024-11-23,LEONARDO LUKAS,opposite,Serve,-,6,1,C,3,VVG
2024-11-23,Lucas Saatkamp,middle,Serve,=,6,1,A,3,SDC
2024-11-23,ALVARO DOURADO,middle,Serve,!,5,6,D,3,VVG
2024-11-23,Wallace Da Souza,opposite,Serve,#,1,7,D,3,SDC
2024-11-23,Wallace Da Souza,opposite,Serve,-,1,4,,3,SDC
2024-11-23,ANDRE SALIBA,opposite,Serve,-,5,6,B,3,VVG
2024-11-23,Rodrigo Sousa,outside,Serve,=,1,1,D,3,SDC
2024-11-23,DEIVID MOTA,outside,Serve,-,1,8,B,3,VVG
2024-11-30,Rodrigo Sousa,outside,Serve,+,1,5,B,1,SDC
2024-11-30,Rodrigo Sousa,outside,Serve,+,1,6,D,1,SDC
2024-11-30,Rodrigo Sousa,outside,Serve,!,1,5,B,1,SDC
2024-11-30,Adriano Cavalcante,outside,Serve,-,1,1,,1,VRC
2024-11-30,Otavio Rodrigues,middle,Serve,!,5,1,,1,SDC
2024-11-30,Otavio Rodrigues,middle,Serve,-,5,6,D,1,SDC
2024-11-30,Judson Cunha,middle,Serve,=,1,0,,1,VRC
2024-11-30,Wallace Da Souza,opposite,Serve,-,1,6,B,1,SDC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,#,1,6,D,1,VRC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,/,1,5,C,1,VRC
2024-11-30,Douglas Souza,outside,Serve,!,1,5,C,1,SDC
2024-11-30,Mauricio Borges Silva,outside,Serve,-,1,1,,1,VRC
2024-11-30,Mauricio Borges Silva,outside,Serve,+,1,5,C,1,VRC
2024-11-30,Mauricio Borges Silva,outside,Serve,=,1,9,A,1,VRC
2024-11-30,Lucas Saatkamp,middle,Serve,+,6,6,B,1,SDC
2024-11-30,Leonardo Andrade,middle,Serve,-,5,7,A,1,VRC
2024-11-30,Matheus Goncalves,setter,Serve,-,5,6,B,1,SDC
2024-11-30,Bruno Lima Basolu,opposite,Serve,-,6,6,B,1,VRC
2024-11-30,Rodrigo Sousa,outside,Serve,-,1,6,D,1,SDC
2024-11-30,Adriano Cavalcante,outside,Serve,!,1,6,D,1,VRC
2024-11-30,Otavio Rodrigues,middle,Serve,!,5,6,B,1,SDC
2024-11-30,Otavio Rodrigues,middle,Serve,-,5,6,D,1,SDC
2024-11-30,Otavio Rodrigues,middle,Serve,#,5,1,D,1,SDC
2024-11-30,Otavio Rodrigues,middle,Serve,!,5,5,B,1,SDC
2024-11-30,Judson Cunha,middle,Serve,!,1,1,C,1,VRC
2024-11-30,Judson Cunha,middle,Serve,=,1,6,D,1,VRC
2024-11-30,Wallace Da Souza,opposite,Serve,+,1,6,B,1,SDC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,!,1,7,A,1,VRC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,=,1,0,,1,VRC
2024-11-30,Douglas Souza,outside,Serve,!,1,6,D,1,SDC
2024-11-30,Douglas Souza,outside,Serve,-,1,5,B,1,SDC
2024-11-30,Mauricio Borges Silva,outside,Serve,-,1,8,D,1,VRC
2024-11-30,Lucas Saatkamp,middle,Serve,=,6,5,D,1,SDC
2024-11-30,Matheus Celestino Gomes,outside,Serve,#,6,4,,1,VRC
2024-11-30,Matheus Celestino Gomes,outside,Serve,!,6,5,B,1,VRC
2024-11-30,Matheus Goncalves,setter,Serve,+,5,6,B,1,SDC
2024-11-30,Bruno Lima Basolu,opposite,Serve,-,6,5,B,1,VRC
2024-11-30,Rodrigo Sousa,outside,Serve,-,1,6,D,1,SDC
2024-11-30,Rodrigo Sousa,outside,Serve,=,1,0,,1,SDC
2024-11-30,Adriano Cavalcante,outside,Serve,-,6,6,B,1,VRC
2024-11-30,Otavio Rodrigues,middle,Serve,/,5,1,B,1,SDC
2024-11-30,Otavio Rodrigues,middle,Serve,!,5,6,B,1,SDC
2024-11-30,Judson Cunha,middle,Serve,=,1,0,,1,VRC
2024-11-30,Wallace Da Souza,opposite,Serve,/,1,1,,1,SDC
2024-11-30,Wallace Da Souza,opposite,Serve,-,1,3,,1,SDC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,=,1,0,,1,VRC
2024-11-30,Adriano Cavalcante,outside,Serve,-,1,1,C,2,VRC
2024-11-30,Otavio Rodrigues,middle,Serve,=,5,1,D,2,SDC
2024-11-30,Judson Cunha,middle,Serve,-,1,7,,2,VRC
2024-11-30,Wallace Da Souza,opposite,Serve,-,1,6,B,2,SDC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,-,1,7,,2,VRC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,/,1,7,A,2,VRC
2024-11-30,Douglas Souza,outside,Serve,+,1,5,C,2,SDC
2024-11-30,Douglas Souza,outside,Serve,!,6,5,C,2,SDC
2024-11-30,Mauricio Borges Silva,outside,Serve,-,1,5,,2,VRC
2024-11-30,Lucas Saatkamp,middle,Serve,+,6,1,B,2,SDC
2024-11-30,Lucas Saatkamp,middle,Serve,+,6,6,B,2,SDC
2024-11-30,Leonardo Andrade,middle,Serve,-,5,5,,2,VRC
2024-11-30,Matheus Goncalves,setter,Serve,!,5,6,D,2,SDC
2024-11-30,Matheus Goncalves,setter,Serve,!,5,1,C,2,SDC
2024-11-30,Bruno Lima Basolu,opposite,Serve,!,1,6,B,2,VRC
2024-11-30,Bruno Lima Basolu,opposite,Serve,+,1,5,B,2,VRC
2024-11-30,Rodrigo Sousa,outside,Serve,!,1,7,A,2,SDC
2024-11-30,Rodrigo Sousa,outside,Serve,#,1,1,B,2,SDC
2024-11-30,Rodrigo Sousa,outside,Serve,-,1,6,D,2,SDC
2024-11-30,Rodrigo Sousa,outside,Serve,=,1,9,A,2,SDC
2024-11-30,Adriano Cavalcante,outside,Serve,#,6,5,B,2,VRC
2024-11-30,Adriano Cavalcante,outside,Serve,/,6,5,B,2,VRC
2024-11-30,Adriano Cavalcante,outside,Serve,/,1,5,B,2,VRC
2024-11-30,Adriano Cavalcante,outside,Serve,=,6,1,D,2,VRC
2024-11-30,Otavio Rodrigues,middle,Serve,!,5,1,,2,SDC
2024-11-30,Otavio Rodrigues,middle,Serve,+,5,5,B,2,SDC
2024-11-30,Judson Cunha,middle,Serve,-,1,6,B,2,VRC
2024-11-30,Wallace Da Souza,opposite,Serve,=,1,1,D,2,SDC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,+,1,7,A,2,VRC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,-,1,4,,2,VRC
2024-11-30,Gabriel Vaccari,outside,Serve,#,5,5,B,2,SDC
2024-11-30,Gabriel Vaccari,outside,Serve,=,5,0,,2,SDC
2024-11-30,Matheus Celestino Gomes,outside,Serve,=,1,6,D,2,VRC
2024-11-30,Lucas Saatkamp,middle,Serve,-,6,1,,2,SDC
2024-11-30,Lucas Saatkamp,middle,Serve,!,6,9,A,2,SDC
2024-11-30,Leonardo Andrade,middle,Serve,-,5,7,A,2,VRC
2024-11-30,Leonardo Andrade,middle,Serve,-,5,7,,2,VRC
2024-11-30,Matheus Goncalves,setter,Serve,#,5,3,A,2,SDC
2024-11-30,Matheus Goncalves,setter,Serve,#,5,6,D,2,SDC
2024-11-30,Matheus Goncalves,setter,Serve,#,5,8,B,2,SDC
2024-11-30,Matheus Goncalves,setter,Serve,#,5,6,D,2,SDC
2024-11-30,Matheus Goncalves,setter,Serve,+,5,6,D,2,SDC
2024-11-30,Bruno Lima Basolu,opposite,Serve,=,1,0,,2,VRC
2024-11-30,Rodrigo Sousa,outside,Serve,=,1,5,C,3,SDC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,!,1,1,,3,VRC
2024-11-30,Otavio Rodrigues,middle,Serve,-,5,5,B,3,SDC
2024-11-30,Mauricio Borges Silva,outside,Serve,+,1,5,B,3,VRC
2024-11-30,Wallace Da Souza,opposite,Serve,=,1,0,,3,SDC
2024-11-30,Leonardo Andrade,middle,Serve,-,5,8,D,3,VRC
2024-11-30,Gabriel Vaccari,outside,Serve,-,5,6,B,3,SDC
2024-11-30,Gabriel Vaccari,outside,Serve,#,5,6,B,3,SDC
2024-11-30,Gabriel Vaccari,outside,Serve,!,5,6,D,3,SDC
2024-11-30,Bruno Lima Basolu,opposite,Serve,-,1,1,,3,VRC
2024-11-30,Lucas Saatkamp,middle,Serve,-,6,6,B,3,SDC
2024-11-30,Lucas Saatkamp,middle,Serve,+,6,6,D,3,SDC
2024-11-30,Lucas Saatkamp,middle,Serve,=,6,0,,3,SDC
2024-11-30,Adriano Cavalcante,outside,Serve,=,1,5,C,3,VRC
2024-11-30,Matheus Goncalves,setter,Serve,!,5,5,B,3,SDC
2024-11-30,Matheus Goncalves,setter,Serve,=,5,1,B,3,SDC
2024-11-30,Judson Cunha,middle,Serve,+,1,6,B,3,VRC
2024-11-30,Judson Cunha,middle,Serve,=,1,0,,3,VRC
2024-11-30,Rodrigo Sousa,outside,Serve,-,1,7,A,3,SDC
2024-11-30,Rodrigo Sousa,outside,Serve,=,1,0,,3,SDC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,+,1,1,,3,VRC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,+,1,1,,3,VRC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,+,1,6,D,3,VRC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,-,1,4,,3,VRC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,+,1,1,,3,VRC
2024-11-30,Otavio Rodrigues,middle,Serve,!,5,1,,3,SDC
2024-11-30,Mauricio Borges Silva,outside,Serve,#,1,5,A,3,VRC
2024-11-30,Mauricio Borges Silva,outside,Serve,-,1,1,,3,VRC
2024-11-30,Wellinton Oppenkoski,opposite,Serve,/,1,5,B,3,SDC
2024-11-30,Wellinton Oppenkoski,opposite,Serve,=,1,5,A,3,SDC
2024-11-30,Matheus Celestino Gomes,outside,Serve,#,6,5,C,3,VRC
2024-11-30,Matheus Celestino Gomes,outside,Serve,-,6,5,C,3,VRC
2024-11-30,Douglas Souza,outside,Serve,-,1,5,B,3,SDC
2024-11-30,Douglas Souza,outside,Serve,+,1,5,C,3,SDC
2024-11-30,Bruno Lima Basolu,opposite,Serve,-,6,1,,3,VRC
2024-11-30,Lucas Saatkamp,middle,Serve,+,6,1,,3,SDC
2024-11-30,Adriano Cavalcante,outside,Serve,-,6,6,D,3,VRC
2024-11-30,Matheus Goncalves,setter,Serve,-,5,5,B,3,SDC
2024-11-30,Judson Cunha,middle,Serve,!,1,5,C,3,VRC
2024-11-30,Judson Cunha,middle,Serve,!,1,5,B,3,VRC
2024-11-30,Rodrigo Sousa,outside,Serve,=,1,0,,3,SDC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,-,1,6,B,3,VRC
2024-11-30,Otavio Rodrigues,middle,Serve,=,1,0,,3,SDC
2024-11-30,Mauricio Borges Silva,outside,Serve,#,1,5,A,3,VRC
2024-11-30,Mauricio Borges Silva,outside,Serve,-,1,6,D,3,VRC
2024-11-30,Wellinton Oppenkoski,opposite,Serve,=,1,0,,3,SDC
2024-11-30,Leonardo Andrade,middle,Serve,+,5,8,B,3,VRC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,/,1,1,,4,VRC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,+,1,1,,4,VRC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,=,1,1,D,4,VRC
2024-11-30,Otavio Rodrigues,middle,Serve,=,5,5,C,4,SDC
2024-11-30,Mauricio Borges Silva,outside,Serve,+,1,5,,4,VRC
2024-11-30,Wallace Da Souza,opposite,Serve,-,1,6,D,4,SDC
2024-11-30,Wallace Da Souza,opposite,Serve,#,1,5,B,4,SDC
2024-11-30,Wallace Da Souza,opposite,Serve,!,1,5,C,4,SDC
2024-11-30,Leonardo Andrade,middle,Serve,-,5,8,D,4,VRC
2024-11-30,Leonardo Andrade,middle,Serve,#,5,5,D,4,VRC
2024-11-30,Leonardo Andrade,middle,Serve,-,5,7,,4,VRC
2024-11-30,Douglas Souza,outside,Serve,!,1,5,B,4,SDC
2024-11-30,Bruno Lima Basolu,opposite,Serve,=,1,6,D,4,VRC
2024-11-30,Lucas Saatkamp,middle,Serve,=,6,6,B,4,SDC
2024-11-30,Adriano Cavalcante,outside,Serve,+,1,5,B,4,VRC
2024-11-30,Matheus Goncalves,setter,Serve,=,5,0,,4,SDC
2024-11-30,Judson Cunha,middle,Serve,=,1,0,,4,VRC
2024-11-30,Rodrigo Sousa,outside,Serve,-,1,6,B,4,SDC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,+,1,6,B,4,VRC
2024-11-30,Otavio Rodrigues,middle,Serve,+,5,5,C,4,SDC
2024-11-30,Mauricio Borges Silva,outside,Serve,!,1,6,B,4,VRC
2024-11-30,Mauricio Borges Silva,outside,Serve,+,1,8,B,4,VRC
2024-11-30,Mauricio Borges Silva,outside,Serve,-,1,6,D,4,VRC
2024-11-30,Wallace Da Souza,opposite,Serve,=,1,0,,4,SDC
2024-11-30,Leonardo Andrade,middle,Serve,-,5,8,D,4,VRC
2024-11-30,Leonardo Andrade,middle,Serve,+,5,7,A,4,VRC
2024-11-30,Douglas Souza,outside,Serve,!,1,5,C,4,SDC
2024-11-30,Bruno Lima Basolu,opposite,Serve,+,1,3,,4,VRC
2024-11-30,Lucas Saatkamp,middle,Serve,-,6,1,,4,SDC
2024-11-30,Adriano Cavalcante,outside,Serve,#,1,6,D,4,VRC
2024-11-30,Adriano Cavalcante,outside,Serve,!,6,5,,4,VRC
2024-11-30,Adriano Cavalcante,outside,Serve,#,6,6,B,4,VRC
2024-11-30,Adriano Cavalcante,outside,Serve,+,1,5,B,4,VRC
2024-11-30,Wellinton Oppenkoski,opposite,Serve,#,1,1,C,4,SDC
2024-11-30,Wellinton Oppenkoski,opposite,Serve,-,1,6,B,4,SDC
2024-11-30,Judson Cunha,middle,Serve,+,1,5,C,4,VRC
2024-11-30,Judson Cunha,middle,Serve,!,1,5,B,4,VRC
2024-11-30,Judson Cunha,middle,Serve,=,1,0,,4,VRC
2024-11-30,Gabriel Vaccari,outside,Serve,!,5,5,,4,SDC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,+,1,6,B,4,VRC
2024-11-30,Lucas Saatkamp,middle,Serve,!,6,6,B,5,SDC
2024-11-30,Lucas Saatkamp,middle,Serve,-,6,6,B,5,SDC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,+,1,5,B,5,VRC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,!,1,5,B,5,VRC
2024-11-30,Bruno Mossa de Rezende,setter,Serve,+,1,5,B,5,VRC
2024-11-30,Matheus Goncalves,setter,Serve,-,5,5,B,5,SDC
2024-11-30,Matheus Goncalves,setter,Serve,!,5,6,D,5,SDC
2024-11-30,Mauricio Borges Silva,outside,Serve,=,1,0,,5,VRC
2024-11-30,Gabriel Vaccari,outside,Serve,#,5,5,B,5,SDC
2024-11-30,Gabriel Vaccari,outside,Serve,-,5,5,,5,SDC
2024-11-30,Gabriel Vaccari,outside,Serve,-,5,7,C,5,SDC
2024-11-30,Leonardo Andrade,middle,Serve,-,5,7,A,5,VRC
2024-11-30,Leonardo Andrade,middle,Serve,=,5,5,D,5,VRC
2024-11-30,Otavio Rodrigues,middle,Serve,-,5,6,D,5,SDC
2024-11-30,Bruno Lima Basolu,opposite,Serve,#,1,6,B,5,VRC
2024-11-30,Bruno Lima Basolu,opposite,Serve,!,6,6,B,5,VRC
2024-11-30,Wellinton Oppenkoski,opposite,Serve,!,1,6,D,5,SDC
2024-11-30,Wellinton Oppenkoski,opposite,Serve,-,1,6,D,5,SDC
2024-11-30,Adriano Cavalcante,outside,Serve,!,6,6,D,5,VRC
2024-11-30,Douglas Souza,outside,Serve,-,1,6,B,5,SDC
2024-11-30,Judson Cunha,middle,Serve,=,1,1,A,5,VRC
2024-11-30,Lucas Saatkamp,middle,Serve,-,6,6,D,5,SDC
